t; x; y; theta
14869046.824000; -0.01; -0.01; 90.81
14882287.085000; -0.01; -0.01; 90.81
14896327.370999; -0.01; -0.01; 90.81
14916761.111999; -0.01; -0.01; 90.81
14945680.708999; -0.01; -0.01; 90.81
14959794.763999; -0.01; -0.01; 90.81
14975288.833000; -0.01; -0.01; 90.81
14991624.421000; -0.01; -0.01; 90.81
15009082.401999; -0.01; -0.01; 90.81
15023493.775998; -0.01; -0.01; 90.81
15041537.125000; -0.01; -0.01; 90.81
15055339.796000; -0.01; -0.01; 90.81
15071720.403001; -0.01; -0.01; 90.81
15087964.319000; -0.01; -0.01; 90.81
15105770.345999; -0.01; -0.01; 90.81
15120251.362999; -0.01; -0.01; 90.81
15136070.417000; -0.01; -0.01; 90.81
15151346.028000; -0.01; -0.01; 90.81
15168074.146000; -0.01; -0.01; 90.81
15183460.363999; -0.01; -0.01; 90.81
15297405.740001; -0.01; -0.01; 90.81
15330356.632999; -0.01; -0.01; 90.81
15339725.280001; -0.01; -0.01; 90.81
15360221.445000; -0.01; -0.01; 90.81
15369077.121999; -0.01; -0.01; 90.81
15381950.609000; -0.01; -0.01; 90.81
15395174.130999; -0.01; -0.01; 90.81
15409549.730999; -0.01; -0.01; 90.81
15427922.299999; -0.01; -0.01; 90.81
15446149.858998; -0.01; -0.01; 90.81
15459931.134999; -0.01; -0.01; 90.81
15476001.253999; -0.01; -0.01; 90.81
15491191.025998; -0.01; -0.01; 90.81
15507982.682000; -0.01; -0.01; 90.81
15522835.640000; -0.01; -0.01; 90.81
15540976.507000; -0.01; -0.01; 90.81
15555826.835000; -0.01; -0.01; 90.81
15574059.216000; -0.01; -0.01; 90.81
15585645.658998; -0.01; -0.01; 90.81
15605347.299999; -0.01; -0.01; 90.81
15620094.554000; -0.01; -0.01; 90.81
15643806.263000; -0.01; -0.01; 90.81
15658175.645000; -0.01; -0.01; 90.81
15669034.214999; -0.01; -0.01; 90.81
15685722.705998; -0.01; -0.01; 90.81
15698215.341998; -0.01; -0.01; 90.81
15714146.247999; -0.01; -0.01; 90.81
15729608.353000; -0.01; -0.01; 90.81
15747830.738000; -0.01; -0.01; 90.81
15761677.440000; -0.01; -0.01; 90.81
15778784.577999; -0.01; -0.01; 90.81
15796799.206000; -0.01; -0.01; 90.81
15824925.748000; -0.01; -0.01; 90.81
15834418.877001; -0.01; -0.01; 90.81
15846777.007000; -0.01; -0.01; 90.81
15857672.700000; -0.01; -0.01; 90.81
15875998.634999; -0.01; -0.01; 90.81
15896923.136001; -0.01; -0.01; 90.81
15909936.200000; -0.01; -0.01; 90.81
15944472.877999; -0.01; -0.01; 90.81
15960147.505999; -0.01; -0.01; 90.81
15977368.658999; -0.01; -0.01; 90.81
16001340.454000; -0.01; -0.01; 90.81
16015872.951999; -0.01; -0.01; 90.81
16035009.887001; -0.01; -0.01; 90.81
16044918.242000; -0.01; -0.01; 90.81
16059264.620000; -0.01; -0.01; 90.81
16077064.904000; -0.01; -0.01; 90.81
16091962.389000; -0.01; -0.01; 90.81
16106169.663000; -0.01; -0.01; 90.81
16120387.499001; -0.01; -0.01; 90.81
16140570.109000; -0.01; -0.01; 90.81
16153299.432000; -0.01; -0.01; 90.81
16168470.843000; -0.01; -0.01; 90.81
16184810.413999; -0.01; -0.01; 90.81
16201501.595000; -0.01; -0.01; 90.81
16216030.721000; -0.01; -0.01; 90.81
16233761.817000; -0.01; -0.01; 90.81
16248096.674000; -0.01; -0.01; 90.81
16264180.546999; -0.01; -0.01; 90.81
16280447.896000; -0.01; -0.01; 90.81
16309179.462999; -0.01; -0.01; 90.81
16320846.229999; -0.01; -0.01; 90.81
16337798.363000; -0.01; -0.01; 90.81
16348184.822000; -0.01; -0.01; 90.81
16362228.797999; -0.01; -0.01; 90.81
16375587.701999; -0.01; -0.01; 90.81
16392844.270000; -0.01; -0.01; 90.81
16408061.918000; -0.01; -0.01; 90.81
16424215.677000; -0.01; -0.01; 90.81
16442473.929999; -0.01; -0.01; 90.81
16455694.169001; -0.01; -0.01; 90.81
16472161.955000; -0.01; -0.01; 90.81
16490007.964999; -0.01; -0.01; 90.81
16504870.042999; -0.01; -0.01; 90.81
16521549.927000; -0.01; -0.01; 90.81
16536439.155999; -0.01; -0.01; 90.81
16553911.243999; -0.01; -0.01; 90.81
16567608.887999; -0.01; -0.01; 90.81
16585391.256000; -0.01; -0.01; 90.81
16601456.820999; -0.01; -0.01; 90.81
16617436.372000; -0.01; -0.01; 90.81
16632757.539001; -0.01; -0.01; 90.81
16647843.224000; -0.01; -0.01; 90.81
16664053.079999; -0.01; -0.01; 90.81
16680078.338999; -0.01; -0.01; 90.81
16696033.193998; -0.01; -0.01; 90.81
16714801.824000; -0.01; -0.01; 90.81
16728499.548000; -0.01; -0.01; 90.81
16745109.891999; -0.01; -0.01; 90.81
16761105.281999; -0.01; -0.01; 90.81
16776548.792999; -0.01; -0.01; 90.81
16793404.067000; -0.01; -0.01; 90.81
16810461.114999; -0.01; -0.01; 90.81
16830176.868999; -0.01; -0.01; 90.81
16850201.101999; -0.01; -0.01; 90.81
16865241.853000; -0.01; -0.01; 90.81
16892086.889000; -0.01; -0.01; 90.81
16913313.957998; -0.01; -0.01; 90.81
16940295.693999; -0.01; -0.01; 90.81
16961327.192000; -0.01; -0.01; 90.81
16979919.277999; -0.01; -0.01; 90.81
16995835.375999; -0.01; -0.01; 90.81
17007409.422000; -0.01; -0.01; 90.81
17025427.475000; -0.01; -0.01; 90.81
17041378.311000; -0.01; -0.01; 90.81
17061358.106999; -0.01; -0.01; 90.81
17077829.634999; -0.01; -0.01; 90.81
17088354.825998; -0.01; -0.01; 90.81
17107764.757000; -0.01; -0.01; 90.81
17121884.087000; -0.01; -0.01; 90.81
17137736.746999; -0.01; -0.01; 90.81
17156238.170999; -0.01; -0.01; 90.81
17175296.540999; -0.01; -0.01; 90.81
17187739.855000; -0.01; -0.01; 90.81
17200715.659000; -0.01; -0.01; 90.81
17215260.363000; -0.01; -0.01; 90.81
17231376.899999; -0.01; -0.01; 90.81
17248016.835999; -0.01; -0.01; 90.81
17264299.964999; -0.01; -0.01; 90.81
17279409.603999; -0.01; -0.01; 90.81
17316194.823999; -0.01; -0.01; 90.81
17332498.797999; -0.01; -0.01; 90.81
17349902.665000; -0.01; -0.01; 90.81
17364131.229001; -0.01; -0.01; 90.81
17380770.967000; -0.01; -0.01; 90.81
17395488.529999; -0.01; -0.01; 90.81
17415428.820999; -0.01; -0.01; 90.81
17429035.879000; -0.01; -0.01; 90.81
17443898.723001; -0.01; -0.01; 90.81
17460237.265999; -0.01; -0.01; 90.81
17476271.186000; -0.01; -0.01; 90.81
17490956.285999; -0.01; -0.01; 90.81
17508404.930000; -0.01; -0.01; 90.81
17522996.907999; -0.01; -0.01; 90.81
17538915.263000; -0.01; -0.01; 90.81
17557926.961000; -0.01; -0.01; 90.81
17572659.433998; -0.01; -0.01; 90.81
17588994.345000; -0.01; -0.01; 90.81
17606792.677999; -0.01; -0.01; 90.81
17619133.443000; -0.01; -0.01; 90.81
17636362.190000; -0.01; -0.01; 90.81
17654768.163000; -0.01; -0.01; 90.81
17669128.351999; -0.01; -0.01; 90.81
17687669.547000; -0.01; -0.01; 90.81
17701610.205000; -0.01; -0.01; 90.81
17740621.756000; -0.01; -0.01; 90.81
17762352.733000; -0.01; -0.01; 90.81
17774091.445001; -0.01; -0.01; 90.81
17793422.908000; -0.01; -0.01; 90.81
17803324.418999; -0.01; -0.01; 90.81
17826202.259999; -0.01; -0.01; 90.81
17835200.410000; -0.01; -0.01; 90.81
17852954.695999; -0.01; -0.01; 90.81
17867885.240999; -0.01; -0.01; 90.81
17882671.245999; -0.01; -0.01; 90.81
17902713.603000; -0.01; -0.01; 90.81
17924922.846999; -0.01; -0.01; 90.81
17935724.036000; -0.01; -0.01; 90.81
17946723.542000; -0.01; -0.01; 90.81
17969076.816000; -0.01; -0.01; 90.81
17984876.804999; -0.01; -0.01; 90.81
17999196.147999; -0.01; -0.01; 90.81
18012394.936000; -0.01; -0.01; 90.81
18026642.441000; -0.01; -0.01; 90.81
18042589.819000; -0.01; -0.01; 90.81
18059434.049001; -0.01; -0.01; 90.81
18075570.708999; -0.01; -0.01; 90.81
18091944.025000; -0.01; -0.01; 90.81
18108074.734000; -0.01; -0.01; 90.81
18122635.690999; -0.01; -0.01; 90.81
18139229.212000; -0.01; -0.01; 90.81
18157794.880000; -0.01; -0.01; 90.81
18172222.085000; -0.01; -0.01; 90.81
18189169.556999; -0.01; -0.01; 90.81
18204139.391998; -0.01; -0.01; 90.81
18218652.129001; -0.01; -0.01; 90.81
18234744.407000; -0.01; -0.01; 90.81
18250653.736999; -0.01; -0.01; 90.81
18266633.613000; -0.01; -0.01; 90.81
18282449.140000; -0.01; -0.01; 90.81
18317870.938999; -0.01; -0.01; 90.81
18333927.329000; -0.01; -0.01; 90.81
18350824.460000; -0.01; -0.01; 90.81
18367323.286000; -0.01; -0.01; 90.81
18381567.597000; -0.01; -0.01; 90.81
18398138.373999; -0.01; -0.01; 90.81
18415913.822000; -0.01; -0.01; 90.81
18443912.012999; -0.01; -0.01; 90.81
18464419.738000; -0.01; -0.01; 90.81
18474532.445000; -0.01; -0.01; 90.81
18486961.803999; -0.01; -0.01; 90.81
18498122.542000; -0.01; -0.01; 90.81
18513851.127000; -0.01; -0.01; 90.81
18527067.778999; -0.01; -0.01; 90.81
18541492.960000; -0.01; -0.01; 90.81
18559032.240000; -0.01; -0.01; 90.81
18573496.503999; -0.01; -0.01; 90.81
18592597.523000; -0.01; -0.01; 90.81
18612752.491000; -0.01; -0.01; 90.81
18622282.507000; -0.01; -0.01; 90.81
18639866.452999; -0.01; -0.01; 90.81
18655387.224000; -0.01; -0.01; 90.81
18673731.889999; -0.01; -0.01; 90.81
18688230.297001; -0.01; -0.01; 90.81
18706307.495000; -0.01; -0.01; 90.81
18719602.425000; -0.01; -0.01; 90.81
18735654.079999; -0.01; -0.01; 90.81
18751208.268001; -0.01; -0.01; 90.81
18796059.218000; -0.01; -0.01; 90.81
18832834.417998; -0.01; -0.01; 90.81
18849104.806000; -0.01; -0.01; 90.81
18869677.469000; -0.01; -0.01; 90.81
18879845.621999; -0.01; -0.01; 90.81
18895737.296000; -0.01; -0.01; 90.81
18913384.582000; -0.01; -0.01; 90.81
18936012.200000; -0.01; -0.01; 90.81
18958117.474999; -0.01; -0.01; 90.81
18972005.780999; -0.01; -0.01; 90.81
18981569.969001; -0.01; -0.01; 90.81
18998961.120000; -0.01; -0.01; 90.81
19011305.366000; -0.01; -0.01; 90.81
19025268.171999; -0.01; -0.01; 90.81
19042465.647000; -0.01; -0.01; 90.81
19061213.126999; -0.01; -0.01; 90.81
19071894.250999; -0.01; -0.01; 90.81
19088840.443001; -0.01; -0.01; 90.81
19105504.486999; -0.01; -0.01; 90.81
19121015.936000; -0.01; -0.01; 90.81
19137058.118000; -0.01; -0.01; 90.81
19151871.530999; -0.01; -0.01; 90.81
19169614.635999; -0.01; -0.01; 90.81
19183759.153000; -0.01; -0.01; 90.81
19203594.148999; -0.01; -0.01; 90.81
19216481.567000; -0.01; -0.01; 90.81
19233517.396000; -0.01; -0.01; 90.81
19251400.681000; -0.01; -0.01; 90.81
19263883.172999; -0.01; -0.01; 90.81
19279745.431000; -0.01; -0.01; 90.81
19310900.143999; -0.01; -0.01; 90.81
19325772.285999; -0.01; -0.01; 90.81
19339036.502000; -0.01; -0.01; 90.81
19347256.896999; -0.01; -0.01; 90.81
19361730.893001; -0.01; -0.01; 90.81
19376711.070999; -0.01; -0.01; 90.81
19393748.995000; -0.01; -0.01; 90.81
19410986.754999; -0.01; -0.01; 90.81
19426783.724000; -0.01; -0.01; 90.81
19439692.276999; -0.01; -0.01; 90.81
19456820.354001; -0.01; -0.01; 90.81
19472960.195000; -0.01; -0.01; 90.81
19488946.555999; -0.01; -0.01; 90.81
19506580.965000; -0.01; -0.01; 90.81
19520632.718999; -0.01; -0.01; 90.81
19536515.710000; -0.01; -0.01; 90.81
19552958.185000; -0.01; -0.01; 90.81
19568145.138999; -0.01; -0.01; 90.81
19585913.874000; -0.01; -0.01; 90.81
19600891.411999; -0.01; -0.01; 90.81
19615673.342999; -0.01; -0.01; 90.81
19632931.884000; -0.01; -0.01; 90.81
19649581.583999; -0.01; -0.01; 90.81
19663792.209000; -0.01; -0.01; 90.81
19679755.789999; -0.01; -0.01; 90.81
19700328.460999; -0.01; -0.01; 90.81
19717553.289000; -0.01; -0.01; 90.81
19727929.105000; -0.01; -0.01; 90.81
19746137.004000; -0.01; -0.01; 90.81
19761827.210000; -0.01; -0.01; 90.81
19775767.117000; -0.01; -0.01; 90.81
19793165.810999; -0.01; -0.01; 90.81
19808294.013999; -0.01; -0.01; 90.81
19827992.131999; -0.01; -0.01; 90.81
19843182.856000; -0.01; -0.01; 90.81
19858768.650000; -0.01; -0.01; 90.81
19874171.464000; -0.01; -0.01; 90.81
19888061.075000; -0.01; -0.01; 90.81
19905454.542000; -0.01; -0.01; 90.81
19930179.401999; -0.01; -0.01; 90.81
19943868.230999; -0.01; -0.01; 90.81
19959758.683998; -0.01; -0.01; 90.81
19968621.546999; -0.01; -0.01; 90.81
19984149.613999; -0.01; -0.01; 90.81
20001407.521000; -0.01; -0.01; 90.81
20018816.330999; -0.01; -0.01; 90.81
20032658.783000; -0.01; -0.01; 90.81
20048010.297999; -0.01; -0.01; 90.81
20064437.650001; -0.01; -0.01; 90.81
20079703.283999; -0.01; -0.01; 90.81
20097032.313000; -0.01; -0.01; 90.81
20113176.658000; -0.01; -0.01; 90.81
20129526.210999; -0.01; -0.01; 90.81
20144083.802999; -0.01; -0.01; 90.81
20160216.362999; -0.01; -0.01; 90.81
20177338.759000; -0.01; -0.01; 90.81
20193549.505000; -0.01; -0.01; 90.81
20209305.625999; -0.01; -0.01; 90.81
20230510.297998; -0.01; -0.01; 90.81
20243760.145000; -0.01; -0.01; 90.81
20258554.691999; -0.01; -0.01; 90.81
20272447.275000; -0.01; -0.01; 90.81
20289919.884999; -0.01; -0.01; 90.81
20316292.263000; -0.01; -0.01; 90.81
20339830.634000; -0.01; -0.01; 90.81
20356369.928000; -0.01; -0.01; 90.81
20373110.068000; -0.01; -0.01; 90.81
20390443.860999; -0.01; -0.01; 90.81
20405179.164000; -0.01; -0.01; 90.81
20424474.514000; -0.01; -0.01; 90.81
20436514.966001; -0.01; -0.01; 90.81
20451915.702000; -0.01; -0.01; 90.81
20467881.092999; -0.01; -0.01; 90.81
20485890.006999; -0.01; -0.01; 90.81
20499822.792000; -0.01; -0.01; 90.81
20516019.448999; -0.01; -0.01; 90.81
20531665.340000; -0.01; -0.01; 90.81
20549490.134999; -0.01; -0.01; 90.81
20563751.932000; -0.01; -0.01; 90.81
20579640.222000; -0.01; -0.01; 90.81
20597014.000999; -0.01; -0.01; 90.81
20611722.948000; -0.01; -0.01; 90.81
20628261.788000; -0.01; -0.01; 90.81
20644652.958999; -0.01; -0.01; 90.81
20660771.058998; -0.01; -0.01; 90.81
20677079.934999; -0.01; -0.01; 90.81
20693185.285999; -0.01; -0.01; 90.81
20707770.254999; -0.01; -0.01; 90.81
20727122.196000; -0.01; -0.01; 90.81
20741850.507000; -0.01; -0.01; 90.81
20758996.623999; -0.01; -0.01; 90.81
20772207.128000; -0.01; -0.01; 90.81
20788041.426000; -0.01; -0.01; 90.81
20804585.743000; -0.01; -0.01; 90.81
20824773.569000; -0.01; -0.01; 90.81
20839445.778999; -0.01; -0.01; 90.81
20851818.151999; -0.01; -0.01; 90.81
20868919.379000; -0.01; -0.01; 90.81
20883561.563000; -0.01; -0.01; 90.81
20899817.134999; -0.01; -0.01; 90.81
20927587.716000; -0.01; -0.01; 90.81
20942559.537999; -0.01; -0.01; 90.81
20954583.622000; -0.01; -0.01; 90.81
20968089.288000; -0.01; -0.01; 90.81
20981777.441000; -0.01; -0.01; 90.81
20996590.955999; -0.01; -0.01; 90.81
21012727.301000; -0.01; -0.01; 90.81
21028022.573000; -0.01; -0.01; 90.81
21045560.518999; -0.01; -0.01; 90.81
21059723.074000; -0.01; -0.01; 90.81
21079521.878000; -0.01; -0.01; 90.81
21092340.904000; -0.01; -0.01; 90.81
21107703.178000; -0.01; -0.01; 90.81
21125179.289000; -0.01; -0.01; 90.81
21140707.983000; -0.01; -0.01; 90.81
21155627.875999; -0.01; -0.01; 90.81
21172166.148999; -0.01; -0.01; 90.81
21187999.976998; -0.01; -0.01; 90.81
21208836.332000; -0.01; -0.01; 90.81
21220529.516000; -0.01; -0.01; 90.81
21237526.483999; -0.01; -0.01; 90.81
21255248.296000; -0.01; -0.01; 90.81
21267577.980999; -0.01; -0.01; 90.81
21284177.257999; -0.01; -0.01; 90.81
21307622.328999; -0.01; -0.01; 90.81
21327505.097999; -0.01; -0.01; 90.81
21342010.556000; -0.01; -0.01; 90.81
21351083.649000; -0.01; -0.01; 90.81
21363579.114999; -0.01; -0.01; 90.81
21380060.334001; -0.01; -0.01; 90.81
21396006.141000; -0.01; -0.01; 90.81
21412125.650000; -0.01; -0.01; 90.81
21428203.249999; -0.01; -0.01; 90.81
21443659.903999; -0.01; -0.01; 90.81
21459981.101999; -0.01; -0.01; 90.81
21476095.243000; -0.01; -0.01; 90.81
21493398.889999; -0.01; -0.01; 90.81
21510114.813000; -0.01; -0.01; 90.81
21525270.414000; -0.01; -0.01; 90.81
21540100.865999; -0.01; -0.01; 90.81
21558210.421000; -0.01; -0.01; 90.81
21575299.934000; -0.01; -0.01; 90.81
21590179.092999; -0.01; -0.01; 90.81
21605113.320000; -0.01; -0.01; 90.81
21620385.098000; -0.01; -0.01; 90.81
21636265.533999; -0.01; -0.01; 90.81
21652759.231999; -0.01; -0.01; 90.81
21667719.458000; -0.01; -0.01; 90.81
21683824.461999; -0.01; -0.01; 90.81
21699989.102999; -0.01; -0.01; 90.81
21716122.329000; -0.01; -0.01; 90.81
21732167.284999; -0.01; -0.01; 90.81
21748877.673000; -0.01; -0.01; 90.81
21766058.896001; -0.01; -0.01; 90.81
21780253.036999; -0.01; -0.01; 90.81
21795799.387999; -0.01; -0.01; 90.81
21811835.234999; -0.01; -0.01; 90.81
21830524.790999; -0.01; -0.01; 90.81
21843766.721000; -0.01; -0.01; 90.81
21859669.420001; -0.01; -0.01; 90.81
21876338.160000; -0.01; -0.01; 90.81
21893176.690001; -0.01; -0.01; 90.81
21908009.721999; -0.01; -0.01; 90.81
21934641.603000; -0.01; -0.01; 90.81
21947748.422999; -0.01; -0.01; 90.81
21962982.982999; -0.01; -0.01; 90.81
21977373.194000; -0.01; -0.01; 90.81
21989514.769999; -0.01; -0.01; 90.81
22006110.673999; -0.01; -0.01; 90.81
22020962.107000; -0.01; -0.01; 90.81
22037163.745001; -0.01; -0.01; 90.81
22053359.539999; -0.01; -0.01; 90.81
22067815.846000; -0.01; -0.01; 90.81
22083733.465999; -0.01; -0.01; 90.81
22099997.717999; -0.01; -0.01; 90.81
22115961.143999; -0.01; -0.01; 90.81
22133989.738000; -0.01; -0.01; 90.81
22149846.836000; -0.01; -0.01; 90.81
22163815.120998; -0.01; -0.01; 90.81
22179954.724000; -0.01; -0.01; 90.81
22195662.357999; -0.01; -0.01; 90.81
22212107.781999; -0.01; -0.01; 90.81
22228079.502000; -0.01; -0.01; 90.81
22243616.059000; -0.01; -0.01; 90.81
22261849.946000; -0.01; -0.01; 90.81
22277656.627998; -0.01; -0.01; 90.81
22291944.625000; -0.01; -0.01; 90.81
22316937.031000; -0.01; -0.01; 90.81
22328382.284000; -0.01; -0.01; 90.81
22343196.462999; -0.01; -0.01; 90.81
22356092.857999; -0.01; -0.01; 90.81
22374305.887999; -0.01; -0.01; 90.81
22387797.538000; -0.01; -0.01; 90.81
22404590.406999; -0.01; -0.01; 90.81
22419609.262001; -0.01; -0.01; 90.81
22436217.752000; -0.01; -0.01; 90.81
22451739.266000; -0.01; -0.01; 90.81
22468396.202999; -0.01; -0.01; 90.81
22483590.023999; -0.01; -0.01; 90.81
22499928.460000; -0.01; -0.01; 90.81
22516879.077999; -0.01; -0.01; 90.81
22534815.575000; -0.01; -0.01; 90.81
22548362.893000; -0.01; -0.01; 90.81
22567271.513999; -0.01; -0.01; 90.81
22580409.566998; -0.01; -0.01; 90.81
22597113.956000; -0.01; -0.01; 90.81
22613929.597999; -0.01; -0.01; 90.81
22627592.763000; -0.01; -0.01; 90.81
22645310.055999; -0.01; -0.01; 90.81
22664309.641001; -0.01; -0.01; 90.81
22677205.734999; -0.01; -0.01; 90.81
22692923.980999; -0.01; -0.01; 90.81
22707797.752000; -0.01; -0.01; 90.81
22725906.833999; -0.01; -0.01; 90.81
22743379.000999; -0.01; -0.01; 90.81
22755984.776000; -0.01; -0.01; 90.81
22771751.698999; -0.01; -0.01; 90.81
22788121.740999; -0.01; -0.01; 90.81
22808342.256000; -0.01; -0.01; 90.81
22824843.692000; -0.01; -0.01; 90.81
22843382.978001; -0.01; -0.01; 90.81
22854387.355000; -0.01; -0.01; 90.81
22868049.733001; -0.01; -0.01; 90.81
22885630.168999; -0.01; -0.01; 90.81
22902023.574999; -0.01; -0.01; 90.81
22928194.168000; -0.01; -0.01; 90.81
22938775.471001; -0.01; -0.01; 90.81
22947802.565001; -0.01; -0.01; 90.81
22963768.219999; -0.01; -0.01; 90.81
22981377.309999; -0.01; -0.01; 90.81
22996048.605999; -0.01; -0.01; 90.81
23011592.053999; -0.01; -0.01; 90.81
23028388.741000; -0.01; -0.01; 90.81
23045356.297999; -0.01; -0.01; 90.81
23061448.463000; -0.01; -0.01; 90.81
23076979.392999; -0.01; -0.01; 90.81
23098417.347999; -0.01; -0.01; 90.81
23111776.374999; -0.01; -0.01; 90.81
23126060.908000; -0.01; -0.01; 90.81
23139760.226000; -0.01; -0.01; 90.81
23158146.415000; -0.01; -0.01; 90.81
23175791.481000; -0.01; -0.01; 90.81
23196149.404999; -0.01; -0.01; 90.81
23206739.675999; -0.01; -0.01; 90.81
23222970.960000; -0.01; -0.01; 90.81
23238442.752999; -0.01; -0.01; 90.81
23251596.652000; -0.01; -0.01; 90.81
23272035.349000; -0.01; -0.01; 90.81
23286218.434999; -0.01; -0.01; 90.81
23311629.488000; -0.01; -0.01; 90.81
23319740.662000; -0.01; -0.01; 90.81
23331957.278000; -0.01; -0.01; 90.81
23349834.318000; -0.01; -0.01; 90.81
23366436.985999; -0.01; -0.01; 90.81
23381082.917000; -0.01; -0.01; 90.81
23396095.358999; -0.01; -0.01; 90.81
23411853.622999; -0.01; -0.01; 90.81
23429014.850999; -0.01; -0.01; 90.81
23445520.466001; -0.01; -0.01; 90.81
23459715.126000; -0.01; -0.01; 90.81
23477297.007999; -0.01; -0.01; 90.81
23491591.658999; -0.01; -0.01; 90.81
23507620.762001; -0.01; -0.01; 90.81
23524721.903001; -0.01; -0.01; 90.81
23540747.925999; -0.01; -0.01; 90.81
23558193.655001; -0.01; -0.01; 90.81
23573855.625000; -0.01; -0.01; 90.81
23587827.901999; -0.01; -0.01; 90.81
23604981.650000; -0.01; -0.01; 90.81
23622727.501999; -0.01; -0.01; 90.81
23637337.105000; -0.01; -0.01; 90.81
23654026.714999; -0.01; -0.01; 90.81
23669282.927999; -0.01; -0.01; 90.81
23687585.118000; -0.01; -0.01; 90.81
23699941.849999; -0.01; -0.01; 90.81
23715796.349999; -0.01; -0.01; 90.81
23731915.695000; -0.01; -0.01; 90.81
23749162.335000; -0.01; -0.01; 90.81
23766777.441000; -0.01; -0.01; 90.81
23781063.599999; -0.01; -0.01; 90.81
23795824.569999; -0.01; -0.01; 90.81
23814502.540999; -0.01; -0.01; 90.81
23830365.972000; -0.01; -0.01; 90.81
23847889.967999; -0.01; -0.01; 90.81
23861294.762001; -0.01; -0.01; 90.81
23878161.274999; -0.01; -0.01; 90.81
23893633.934000; -0.01; -0.01; 90.81
23910150.485999; -0.01; -0.01; 90.81
23936498.301000; -0.01; -0.01; 90.81
23945607.606999; -0.01; -0.01; 90.81
23956842.125998; -0.01; -0.01; 90.81
23972855.804999; -0.01; -0.01; 90.81
23988205.378000; -0.01; -0.01; 90.81
24004663.903000; -0.01; -0.01; 90.81
24024257.417999; -0.01; -0.01; 90.81
24038907.939000; -0.01; -0.01; 90.81
24052712.016999; -0.01; -0.01; 90.81
24069670.465000; -0.01; -0.01; 90.81
24084071.900001; -0.01; -0.01; 90.81
24102436.278999; -0.01; -0.01; 90.81
24115713.947000; -0.01; -0.01; 90.81
24132840.040000; -0.01; -0.01; 90.81
24147659.525001; -0.01; -0.01; 90.81
24165154.823000; -0.01; -0.01; 90.81
24180713.761999; -0.01; -0.01; 90.81
24196493.058000; -0.01; -0.01; 90.81
24212801.551001; -0.01; -0.01; 90.81
24228772.684999; -0.01; -0.01; 90.81
24243733.804000; -0.01; -0.01; 90.81
24260342.754000; -0.01; -0.01; 90.81
24275953.373000; -0.01; -0.01; 90.81
24293450.948000; -0.01; -0.01; 90.81
24316426.035000; -0.01; -0.01; 90.81
24326872.318999; -0.01; -0.01; 90.81
24341752.758000; -0.01; -0.01; 90.81
24360577.782000; -0.01; -0.01; 90.81
24373893.480999; -0.01; -0.01; 90.81
24388687.710000; -0.01; -0.01; 90.81
24405806.389999; -0.01; -0.01; 90.81
24424207.752999; -0.01; -0.01; 90.81
24437073.044999; -0.01; -0.01; 90.81
24455738.740000; -0.01; -0.01; 90.81
24467656.513000; -0.01; -0.01; 90.81
24486852.222999; -0.01; -0.01; 90.81
24501494.195999; -0.01; -0.01; 90.81
24515619.440999; -0.01; -0.01; 90.81
24534832.046000; -0.01; -0.01; 90.81
24547922.317999; -0.01; -0.01; 90.81
24563778.997001; -0.01; -0.01; 90.81
24581853.011999; -0.01; -0.01; 90.81
24597596.170001; -0.01; -0.01; 90.81
24614172.582000; -0.01; -0.01; 90.81
24629380.922999; -0.01; -0.01; 90.81
24643671.984000; -0.01; -0.01; 90.81
24661015.190001; -0.01; -0.01; 90.81
24677445.299999; -0.01; -0.01; 90.81
24693559.266999; -0.01; -0.01; 90.81
24707659.132000; -0.01; -0.01; 90.81
24724100.493000; -0.01; -0.01; 90.81
24741979.152000; -0.01; -0.01; 90.81
24757511.317000; -0.01; -0.01; 90.81
24774206.017999; -0.01; -0.01; 90.81
24788986.835999; -0.01; -0.01; 90.81
24804624.345999; -0.01; -0.01; 90.81
24822342.440000; -0.01; -0.01; 90.81
24842832.947999; -0.01; -0.01; 90.81
24854645.982999; -0.01; -0.01; 90.81
24867766.248000; -0.01; -0.01; 90.81
24884918.625999; -0.01; -0.01; 90.81
24900522.153000; -0.01; -0.01; 90.81
24924237.143999; -0.01; -0.01; 90.81
24935203.775000; -0.01; -0.01; 90.81
24949179.658998; -0.01; -0.01; 90.81
24963936.316000; -0.01; -0.01; 90.81
24981198.256999; -0.01; -0.01; 90.81
24996059.165999; -0.01; -0.01; 90.81
25011919.102999; -0.01; -0.01; 90.81
25029334.518000; -0.01; -0.01; 90.81
25044752.256001; -0.01; -0.01; 90.81
25063725.059000; -0.01; -0.01; 90.81
25077667.832000; -0.01; -0.01; 90.81
25094076.371999; -0.01; -0.01; 90.81
25107832.216998; -0.01; -0.01; 90.81
25125329.848999; -0.01; -0.01; 90.81
25142034.406000; -0.01; -0.01; 90.81
25156259.633999; -0.01; -0.01; 90.81
25174035.802999; -0.01; -0.01; 90.81
25189908.196000; -0.01; -0.01; 90.81
25205148.699999; -0.01; -0.01; 90.81
25222112.858998; -0.01; -0.01; 90.81
25236066.592000; -0.01; -0.01; 90.81
25252500.135000; -0.01; -0.01; 90.81
25269792.945999; -0.01; -0.01; 90.81
25288360.917998; -0.01; -0.01; 90.81
25315769.973000; -0.01; -0.01; 90.81
25328857.852999; -0.01; -0.01; 90.81
